state,file_week_end,initial_claims,claim_week_end,continued_claims,covered_employment,unemployment_rate
Colorado,10/27/2018,"1,873",10/20/2018,"17,294","2,571,804",0.67
Colorado,11/3/2018,"1,930",10/27/2018,"16,808","2,571,804",0.65
Colorado,11/10/2018,"2,230",11/3/2018,"17,489","2,571,804",0.68
Colorado,11/17/2018,"2,228",11/10/2018,"17,188","2,571,804",0.67
Colorado,11/24/2018,"1,883",11/17/2018,"17,725","2,571,804",0.69
Colorado,12/1/2018,"2,272",11/24/2018,"18,652","2,571,804",0.73
Colorado,12/8/2018,"2,711",12/1/2018,"19,188","2,571,804",0.75
Colorado,12/15/2018,"2,293",12/8/2018,"18,371","2,571,804",0.71
Colorado,12/22/2018,"2,430",12/15/2018,"20,163","2,571,804",0.78
Colorado,12/29/2018,"2,014",12/22/2018,"18,847","2,571,804",0.73
Colorado,1/5/2019,"2,710",12/29/2018,"21,864","2,571,804",0.85
Colorado,1/12/2019,"3,077",1/5/2019,"21,215","2,588,607",0.82
Colorado,1/19/2019,"2,701",1/12/2019,"21,748","2,588,607",0.84
Colorado,1/26/2019,"2,409",1/19/2019,"23,144","2,588,607",0.89
Colorado,2/2/2019,"2,275",1/26/2019,"22,589","2,588,607",0.87
Colorado,2/9/2019,"2,210",2/2/2019,"23,442","2,588,607",0.91
Colorado,2/16/2019,"1,813",2/9/2019,"22,326","2,588,607",0.86
Colorado,2/23/2019,"1,925",2/16/2019,"23,469","2,588,607",0.91
Colorado,3/2/2019,"1,719",2/23/2019,"22,043","2,588,607",0.85
Colorado,3/9/2019,"1,891",3/2/2019,"23,142","2,588,607",0.89
Colorado,3/16/2019,"1,506",3/9/2019,"21,189","2,588,607",0.82
Colorado,3/23/2019,"1,550",3/16/2019,"22,886","2,588,607",0.88
Colorado,3/30/2019,"1,483",3/23/2019,"20,354","2,588,607",0.79
Colorado,4/6/2019,"1,903",3/30/2019,"20,735","2,588,607",0.8
Colorado,4/13/2019,"2,037",4/6/2019,"18,236","2,605,045",0.7
Colorado,4/20/2019,"1,989",4/13/2019,"19,035","2,605,045",0.73
Colorado,4/27/2019,"1,945",4/20/2019,"18,239","2,605,045",0.7
Colorado,5/4/2019,"1,813",4/27/2019,"18,717","2,605,045",0.72
Colorado,5/11/2019,"1,765",5/4/2019,"18,094","2,605,045",0.69
Colorado,5/18/2019,"1,617",5/11/2019,"18,533","2,605,045",0.71
Colorado,5/25/2019,"1,880",5/18/2019,"18,166","2,605,045",0.7
Colorado,6/1/2019,"1,613",5/25/2019,"17,684","2,605,045",0.68
Colorado,6/8/2019,"1,978",6/1/2019,"18,061","2,605,045",0.69
Colorado,6/15/2019,"1,517",6/8/2019,"17,158","2,605,045",0.66
Colorado,6/22/2019,"1,537",6/15/2019,"18,078","2,605,045",0.69
Colorado,6/29/2019,"1,355",6/22/2019,"16,960","2,605,045",0.65
Colorado,7/6/2019,"1,450",6/29/2019,"17,305","2,605,045",0.66
Colorado,7/13/2019,"1,809",7/6/2019,"16,974","2,620,560",0.65
Colorado,7/20/2019,"1,506",7/13/2019,"17,249","2,620,560",0.66
Colorado,7/27/2019,"1,460",7/20/2019,"16,994","2,620,560",0.65
Colorado,8/3/2019,"1,512",7/27/2019,"17,233","2,620,560",0.66
Colorado,8/10/2019,"1,542",8/3/2019,"16,862","2,620,560",0.64
Colorado,8/17/2019,"1,471",8/10/2019,"16,765","2,620,560",0.64
Colorado,8/24/2019,"1,486",8/17/2019,"16,298","2,620,560",0.62
Colorado,8/31/2019,"1,510",8/24/2019,"15,947","2,620,560",0.61
Colorado,9/7/2019,"1,465",8/31/2019,"15,460","2,620,560",0.59
Colorado,9/14/2019,"1,467",9/7/2019,"15,597","2,620,560",0.6
Colorado,9/21/2019,"1,418",9/14/2019,"15,379","2,620,560",0.59
Colorado,9/28/2019,"1,429",9/21/2019,"15,283","2,620,560",0.58
Colorado,10/5/2019,"1,967",9/28/2019,"15,426","2,620,560",0.59
Colorado,10/12/2019,"2,002",10/5/2019,"14,966","2,635,231",0.57
Colorado,10/19/2019,"1,879",10/12/2019,"15,647","2,635,231",0.59
Colorado,10/26/2019,"1,849",10/19/2019,"16,182","2,635,231",0.61
Colorado,11/2/2019,"3,112",10/26/2019,"16,374","2,635,231",0.62
Colorado,11/9/2019,"2,318",11/2/2019,"16,845","2,635,231",0.64
Colorado,11/16/2019,"2,141",11/9/2019,"17,887","2,635,231",0.68
Colorado,11/23/2019,"2,302",11/16/2019,"17,971","2,635,231",0.68
Colorado,11/30/2019,"1,910",11/23/2019,"17,224","2,635,231",0.65
Colorado,12/7/2019,"3,162",11/30/2019,"19,664","2,635,231",0.75
Colorado,12/14/2019,"2,279",12/7/2019,"19,433","2,635,231",0.74
Colorado,12/21/2019,"2,360",12/14/2019,"19,837","2,635,231",0.75
Colorado,12/28/2019,"1,723",12/21/2019,"18,779","2,635,231",0.71
Colorado,1/4/2020,"2,431",12/28/2019,"21,391","2,635,231",0.81
Colorado,1/11/2020,"3,001",1/4/2020,"21,492","2,650,335",0.81
Colorado,1/18/2020,"2,522",1/11/2020,"21,104","2,650,335",0.8
Colorado,1/25/2020,"2,164",1/18/2020,"22,738","2,650,335",0.86
Colorado,2/1/2020,"2,049",1/25/2020,"21,560","2,650,335",0.81
Colorado,2/8/2020,"2,482",2/1/2020,"22,881","2,650,335",0.86
Colorado,2/15/2020,"2,209",2/8/2020,"22,076","2,650,335",0.83
Colorado,2/22/2020,"1,862",2/15/2020,"23,694","2,650,335",0.89
Colorado,2/29/2020,"1,681",2/22/2020,"22,409","2,650,335",0.85
Colorado,3/7/2020,"1,865",2/29/2020,"22,908","2,650,335",0.86
Colorado,3/14/2020,"2,321",3/7/2020,"21,260","2,650,335",0.8
Colorado,3/21/2020,"19,774",3/14/2020,"21,309","2,650,335",0.8
Colorado,3/28/2020,"61,838",3/21/2020,"21,956","2,650,335",0.83
Colorado,4/4/2020,"46,326",3/28/2020,"73,584","2,650,335",2.78
Colorado,4/11/2020,"104,572",4/4/2020,"166,593","2,666,358",6.25
Colorado,4/18/2020,"67,639",4/11/2020,"171,434","2,666,358",6.43
Colorado,4/25/2020,"38,662",4/18/2020,"228,713","2,666,358",8.58
Colorado,5/2/2020,"28,360",4/25/2020,"228,683","2,666,358",8.58
Colorado,5/9/2020,"22,732",5/2/2020,"261,951","2,666,358",9.82
Colorado,5/16/2020,"18,054",5/9/2020,"246,507","2,666,358",9.25
Colorado,5/23/2020,"15,719",5/16/2020,"265,499","2,666,358",9.96
Colorado,5/30/2020,"12,519",5/23/2020,"244,600","2,666,358",9.17
Colorado,6/6/2020,"13,098",5/30/2020,"263,810","2,666,358",9.89
Colorado,6/13/2020,"10,382",6/6/2020,"242,785","2,666,358",9.11
Colorado,6/20/2020,"10,013",6/13/2020,"259,341","2,666,358",9.73
Colorado,6/27/2020,"8,646",6/20/2020,"237,236","2,666,358",8.9
Colorado,7/4/2020,"7,928",6/27/2020,"246,108","2,666,358",9.23
Colorado,7/11/2020,"10,554",7/4/2020,"228,224","2,681,376",8.51
Colorado,7/18/2020,"8,531",7/11/2020,"239,098","2,681,376",8.92
Colorado,7/25/2020,"8,037",7/18/2020,"224,204","2,681,376",8.36
Colorado,8/1/2020,"7,167",7/25/2020,"224,130","2,681,376",8.36
Colorado,8/8/2020,"6,231",8/1/2020,"198,702","2,681,376",7.41
Colorado,8/15/2020,"6,971",8/8/2020,"197,296","2,681,376",7.36
Colorado,8/22/2020,"6,483",8/15/2020,"180,390","2,681,376",6.73
Colorado,8/29/2020,"5,863",8/22/2020,"177,822","2,681,376",6.63
Colorado,9/5/2020,"6,031",8/29/2020,"162,261","2,681,376",6.05
Colorado,9/12/2020,"5,171",9/5/2020,"157,091","2,681,376",5.86
Connecticut,1/2/2016,"6,831",12/26/2015,"43,665","1,640,008",2.66
Connecticut,1/9/2016,"7,978",1/2/2016,"53,311","1,642,869",3.24
Connecticut,1/16/2016,"4,845",1/9/2016,"49,543","1,642,869",3.02
Connecticut,1/23/2016,"4,638",1/16/2016,"47,436","1,642,869",2.89
Connecticut,1/30/2016,"4,979",1/23/2016,"50,371","1,642,869",3.07
Connecticut,2/6/2016,"4,083",1/30/2016,"49,508","1,642,869",3.01
Connecticut,2/13/2016,"3,311",2/6/2016,"48,385","1,642,869",2.95
Connecticut,2/20/2016,"4,098",2/13/2016,"49,799","1,642,869",3.03
Connecticut,2/27/2016,"3,983",2/20/2016,"51,153","1,642,869",3.11
Connecticut,3/5/2016,"3,139",2/27/2016,"49,766","1,642,869",3.03
Connecticut,3/12/2016,"2,851",3/5/2016,"48,402","1,642,869",2.95
Connecticut,3/19/2016,"3,071",3/12/2016,"47,052","1,642,869",2.86
Connecticut,3/26/2016,"2,382",3/19/2016,"44,701","1,642,869",2.72
Connecticut,4/2/2016,"3,199",3/26/2016,"44,370","1,642,869",2.7
Connecticut,4/9/2016,"3,647",4/2/2016,"41,032","1,643,872",2.5
Connecticut,4/16/2016,"4,752",4/9/2016,"40,795","1,643,872",2.48
Connecticut,4/23/2016,"5,043",4/16/2016,"40,708","1,643,872",2.48
Connecticut,4/30/2016,"3,109",4/23/2016,"39,549","1,643,872",2.41
Connecticut,5/7/2016,"3,354",4/30/2016,"35,855","1,643,872",2.18
Connecticut,5/14/2016,"3,320",5/7/2016,"35,522","1,643,872",2.16
Connecticut,5/21/2016,"3,209",5/14/2016,"35,223","1,643,872",2.14
Connecticut,5/28/2016,"2,979",5/21/2016,"35,486","1,643,872",2.16
Connecticut,6/4/2016,"2,892",5/28/2016,"35,462","1,643,872",2.16
Connecticut,6/11/2016,"3,186",6/4/2016,"35,848","1,643,872",2.18
Connecticut,6/18/2016,"5,798",6/11/2016,"35,509","1,643,872",2.16
Connecticut,6/25/2016,"6,879",6/18/2016,"39,351","1,643,872",2.39
Connecticut,7/2/2016,"5,185",6/25/2016,"43,772","1,643,872",2.66
Connecticut,7/9/2016,"3,928",7/2/2016,"43,008","1,645,561",2.61
Connecticut,7/16/2016,"3,788",7/9/2016,"44,355","1,645,561",2.7
Connecticut,7/23/2016,"3,393",7/16/2016,"43,696","1,645,561",2.66
Connecticut,7/30/2016,"3,095",7/23/2016,"43,810","1,645,561",2.66
Connecticut,8/6/2016,"3,723",7/30/2016,"43,788","1,645,561",2.66
Connecticut,8/13/2016,"3,644",8/6/2016,"44,138","1,645,561",2.68
Connecticut,8/20/2016,"3,250",8/13/2016,"44,521","1,645,561",2.71
Connecticut,8/27/2016,"2,899",8/20/2016,"44,554","1,645,561",2.71
Connecticut,9/3/2016,"2,846",8/27/2016,"43,416","1,645,561",2.64
Connecticut,9/10/2016,"2,670",9/3/2016,"36,933","1,645,561",2.24
Connecticut,9/17/2016,"2,721",9/10/2016,"34,170","1,645,561",2.08
Connecticut,9/24/2016,"2,708",9/17/2016,"33,473","1,645,561",2.03
Connecticut,10/1/2016,"2,800",9/24/2016,"33,036","1,645,561",2.01
Connecticut,10/8/2016,"3,237",10/1/2016,"32,727","1,647,293",1.99
Connecticut,10/15/2016,"2,850",10/8/2016,"32,212","1,647,293",1.96
Connecticut,10/22/2016,"2,895",10/15/2016,"32,963","1,647,293",2
Connecticut,10/29/2016,"3,206",10/22/2016,"32,717","1,647,293",1.99
Connecticut,11/5/2016,"3,221",10/29/2016,"32,989","1,647,293",2
Connecticut,11/12/2016,"2,580",11/5/2016,"32,378","1,647,293",1.97
Connecticut,11/19/2016,"3,972",11/12/2016,"34,479","1,647,293",2.09
Connecticut,11/26/2016,"2,936",11/19/2016,"33,047","1,647,293",2.01
Connecticut,12/3/2016,"4,520",11/26/2016,"35,942","1,647,293",2.18
Connecticut,12/10/2016,"4,069",12/3/2016,"36,257","1,647,293",2.2
Connecticut,12/17/2016,"4,635",12/10/2016,"36,534","1,647,293",2.22
Connecticut,12/24/2016,"5,062",12/17/2016,"38,038","1,647,293",2.31
Connecticut,12/31/2016,"8,366",12/24/2016,"40,008","1,647,293",2.43
Connecticut,1/7/2017,"6,625",12/31/2016,"43,013","1,647,293",2.61
Connecticut,1/14/2017,"6,732",1/7/2017,"49,130","1,647,341",2.98
Connecticut,1/21/2017,"5,311",1/14/2017,"49,138","1,647,341",2.98
Connecticut,1/28/2017,"5,373",1/21/2017,"50,983","1,647,341",3.09
Connecticut,2/4/2017,"3,880",1/28/2017,"49,501","1,647,341",3
Connecticut,2/11/2017,"3,120",2/4/2017,"47,101","1,647,341",2.86
Connecticut,2/18/2017,"3,690",2/11/2017,"48,610","1,647,341",2.95
Connecticut,2/25/2017,"3,160",2/18/2017,"48,445","1,647,341",2.94
Connecticut,3/4/2017,"3,618",2/25/2017,"49,001","1,647,341",2.97
Connecticut,3/11/2017,"3,715",3/4/2017,"47,930","1,647,341",2.91
Connecticut,3/18/2017,"3,222",3/11/2017,"46,090","1,647,341",2.8
Connecticut,3/25/2017,"4,198",3/18/2017,"48,621","1,647,341",2.95
Connecticut,4/1/2017,"3,014",3/25/2017,"46,376","1,647,341",2.82
Connecticut,4/8/2017,"3,386",4/1/2017,"44,250","1,649,038",2.68
Connecticut,4/15/2017,"4,378",4/8/2017,"40,301","1,649,038",2.44
Connecticut,4/22/2017,"4,011",4/15/2017,"42,897","1,649,038",2.6
Connecticut,4/29/2017,"3,214",4/22/2017,"37,544","1,649,038",2.28
Connecticut,5/6/2017,"2,968",4/29/2017,"35,510","1,649,038",2.15
Connecticut,5/13/2017,"3,881",5/6/2017,"34,913","1,649,038",2.12
Connecticut,5/20/2017,"3,102",5/13/2017,"33,394","1,649,038",2.03
Connecticut,5/27/2017,"2,996",5/20/2017,"33,795","1,649,038",2.05
Connecticut,6/3/2017,"2,601",5/27/2017,"33,515","1,649,038",2.03
Connecticut,6/10/2017,"2,764",6/3/2017,"33,767","1,649,038",2.05
Connecticut,6/17/2017,"3,517",6/10/2017,"33,351","1,649,038",2.02
Connecticut,6/24/2017,"5,835",6/17/2017,"33,663","1,649,038",2.04
Connecticut,7/1/2017,"6,076",6/24/2017,"37,996","1,649,038",2.3
Connecticut,7/8/2017,"4,282",7/1/2017,"38,639","1,648,782",2.34
Connecticut,7/15/2017,"4,052",7/8/2017,"41,716","1,648,782",2.53
Connecticut,7/22/2017,"3,984",7/15/2017,"41,181","1,648,782",2.5
Connecticut,7/29/2017,"2,733",7/22/2017,"40,874","1,648,782",2.48
Connecticut,8/5/2017,"3,052",7/29/2017,"40,084","1,648,782",2.43
Connecticut,8/12/2017,"3,058",8/5/2017,"39,764","1,648,782",2.41
Connecticut,8/19/2017,"3,180",8/12/2017,"40,442","1,648,782",2.45
Connecticut,8/26/2017,"2,899",8/19/2017,"40,123","1,648,782",2.43
Connecticut,9/2/2017,"2,790",8/26/2017,"39,595","1,648,782",2.4
Connecticut,9/9/2017,"2,580",9/2/2017,"33,719","1,648,782",2.05
Connecticut,9/16/2017,"2,665",9/9/2017,"31,192","1,648,782",1.89
Connecticut,9/23/2017,"2,753",9/16/2017,"30,372","1,648,782",1.84
Connecticut,9/30/2017,"2,754",9/23/2017,"30,170","1,648,782",1.83
Connecticut,10/7/2017,"2,902",9/30/2017,"29,676","1,648,782",1.8
Connecticut,10/14/2017,"2,086",10/7/2017,"28,914","1,649,576",1.75
Connecticut,10/21/2017,"2,934",10/14/2017,"29,633","1,649,576",1.8
Connecticut,10/28/2017,"2,795",10/21/2017,"29,815","1,649,576",1.81
Connecticut,11/4/2017,"2,756",10/28/2017,"30,020","1,649,576",1.82
Connecticut,11/11/2017,"2,713",11/4/2017,"29,819","1,649,576",1.81
Connecticut,11/18/2017,"3,796",11/11/2017,"31,671","1,649,576",1.92
Connecticut,11/25/2017,"2,501",11/18/2017,"30,027","1,649,576",1.82
Connecticut,12/2/2017,"4,549",11/25/2017,"34,504","1,649,576",2.09
Connecticut,12/9/2017,"4,149",12/2/2017,"33,841","1,649,576",2.05
Connecticut,12/16/2017,"4,109",12/9/2017,"34,896","1,649,576",2.12
Connecticut,12/23/2017,"6,274",12/16/2017,"36,891","1,649,576",2.24
Connecticut,12/30/2017,"4,906",12/23/2017,"39,528","1,649,576",2.4
Connecticut,1/6/2018,"5,389",12/30/2017,"45,777","1,649,576",2.78
Connecticut,1/13/2018,"7,049",1/6/2018,"51,729","1,650,727",3.13
Connecticut,1/20/2018,"4,257",1/13/2018,"44,545","1,650,727",2.7
Connecticut,1/27/2018,"5,265",1/20/2018,"49,700","1,650,727",3.01
Connecticut,2/3/2018,"3,754",1/27/2018,"49,931","1,650,727",3.02
Connecticut,2/10/2018,"3,793",2/3/2018,"49,927","1,650,727",3.02
Connecticut,2/17/2018,"3,378",2/10/2018,"47,590","1,650,727",2.88
Connecticut,2/24/2018,"3,642",2/17/2018,"48,428","1,650,727",2.93
Connecticut,3/3/2018,"4,018",2/24/2018,"49,369","1,650,727",2.99
Connecticut,3/10/2018,"3,406",3/3/2018,"46,491","1,650,727",2.82
Connecticut,3/17/2018,"3,946",3/10/2018,"45,972","1,650,727",2.78
Connecticut,3/24/2018,"3,172",3/17/2018,"47,724","1,650,727",2.89
Connecticut,3/31/2018,"2,167",3/24/2018,"43,326","1,650,727",2.62
Connecticut,4/7/2018,"2,580",3/31/2018,"42,228","1,650,727",2.56
Connecticut,4/14/2018,"4,848",4/7/2018,"40,071","1,650,783",2.43
Connecticut,4/21/2018,"4,352",4/14/2018,"40,450","1,650,783",2.45
Connecticut,4/28/2018,"3,243",4/21/2018,"38,303","1,650,783",2.32
Connecticut,5/5/2018,"2,473",4/28/2018,"33,684","1,650,783",2.04
Connecticut,5/12/2018,"2,535",5/5/2018,"32,098","1,650,783",1.94
Connecticut,5/19/2018,"2,690",5/12/2018,"31,447","1,650,783",1.9
Connecticut,5/26/2018,"2,483",5/19/2018,"31,651","1,650,783",1.92
Connecticut,6/2/2018,"2,277",5/26/2018,"31,410","1,650,783",1.9
Connecticut,6/9/2018,"2,629",6/2/2018,"31,381","1,650,783",1.9
Connecticut,6/16/2018,"2,387",6/9/2018,"30,869","1,650,783",1.87
Connecticut,6/23/2018,"3,738",6/16/2018,"30,240","1,650,783",1.83
Connecticut,6/30/2018,"6,380",6/23/2018,"32,228","1,650,783",1.95
Connecticut,7/7/2018,"4,369",6/30/2018,"34,890","1,650,783",2.11
Connecticut,7/14/2018,"4,135",7/7/2018,"38,557","1,651,652",2.33
Connecticut,7/21/2018,"2,592",7/14/2018,"37,630","1,651,652",2.28
Connecticut,7/28/2018,"2,553",7/21/2018,"37,130","1,651,652",2.25
Connecticut,8/4/2018,"2,543",7/28/2018,"37,192","1,651,652",2.25
Connecticut,8/11/2018,"2,802",8/4/2018,"36,917","1,651,652",2.24
Connecticut,8/18/2018,"2,720",8/11/2018,"37,049","1,651,652",2.24
Connecticut,8/25/2018,"2,547",8/18/2018,"37,145","1,651,652",2.25
Connecticut,9/1/2018,"2,214",8/25/2018,"36,309","1,651,652",2.2
Connecticut,9/8/2018,"2,158",9/1/2018,"30,840","1,651,652",1.87
Connecticut,9/15/2018,"2,266",9/8/2018,"27,615","1,651,652",1.67
Connecticut,9/22/2018,"2,120",9/15/2018,"26,802","1,651,652",1.62
Connecticut,9/29/2018,"1,986",9/22/2018,"26,510","1,651,652",1.61
Connecticut,10/6/2018,"2,157",9/29/2018,"26,031","1,651,652",1.58
Connecticut,10/13/2018,"2,238",10/6/2018,"25,312","1,651,735",1.53
Connecticut,10/20/2018,"2,442",10/13/2018,"25,963","1,651,735",1.57
Connecticut,10/27/2018,"2,350",10/20/2018,"25,681","1,651,735",1.55
Connecticut,11/3/2018,"2,601",10/27/2018,"25,731","1,651,735",1.56
Connecticut,11/10/2018,"2,814",11/3/2018,"26,076","1,651,735",1.58
Connecticut,11/17/2018,"2,750",11/10/2018,"26,458","1,651,735",1.6
Connecticut,11/24/2018,"3,121",11/17/2018,"26,911","1,651,735",1.63
Connecticut,12/1/2018,"4,296",11/24/2018,"30,051","1,651,735",1.82
Connecticut,12/8/2018,"3,356",12/1/2018,"29,402","1,651,735",1.78
Connecticut,12/15/2018,"3,649",12/8/2018,"30,243","1,651,735",1.83
Connecticut,12/22/2018,"5,572",12/15/2018,"31,642","1,651,735",1.92
Connecticut,12/29/2018,"11,044",12/22/2018,"36,344","1,651,735",2.2
Connecticut,1/5/2019,"8,684",12/29/2018,"47,573","1,651,735",2.88
Connecticut,1/12/2019,"5,598",1/5/2019,"43,943","1,652,078",2.66
Connecticut,1/19/2019,"3,652",1/12/2019,"41,626","1,652,078",2.52
Connecticut,1/26/2019,"3,140",1/19/2019,"41,248","1,652,078",2.5
Connecticut,2/2/2019,"2,906",1/26/2019,"41,734","1,652,078",2.53
Connecticut,2/9/2019,"2,918",2/2/2019,"41,616","1,652,078",2.52
Connecticut,2/16/2019,"2,296",2/9/2019,"40,134","1,652,078",2.43
Connecticut,2/23/2019,"3,239",2/16/2019,"42,137","1,652,078",2.55
Connecticut,3/2/2019,"2,487",2/23/2019,"42,912","1,652,078",2.6
Connecticut,3/9/2019,"2,703",3/2/2019,"41,203","1,652,078",2.49
Connecticut,3/16/2019,"2,821",3/9/2019,"41,068","1,652,078",2.49
Connecticut,3/23/2019,"2,508",3/16/2019,"41,127","1,652,078",2.49
Connecticut,3/30/2019,"1,962",3/23/2019,"39,190","1,652,078",2.37
Connecticut,4/6/2019,"2,329",3/30/2019,"36,092","1,652,078",2.18
Connecticut,4/13/2019,"3,454",4/6/2019,"33,500","1,653,688",2.03
Connecticut,4/20/2019,"7,462",4/13/2019,"34,116","1,653,688",2.06
Connecticut,4/27/2019,"5,685",4/20/2019,"39,410","1,653,688",2.38
Connecticut,5/4/2019,"2,477",4/27/2019,"30,858","1,653,688",1.87
Connecticut,5/11/2019,"2,150",5/4/2019,"28,954","1,653,688",1.75
Connecticut,5/18/2019,"2,582",5/11/2019,"28,585","1,653,688",1.73
Connecticut,5/25/2019,"2,692",5/18/2019,"28,460","1,653,688",1.72
Connecticut,6/1/2019,"2,124",5/25/2019,"28,471","1,653,688",1.72
Connecticut,6/8/2019,"2,517",6/1/2019,"28,844","1,653,688",1.74
Connecticut,6/15/2019,"3,080",6/8/2019,"28,474","1,653,688",1.72
Connecticut,6/22/2019,"6,799",6/15/2019,"29,791","1,653,688",1.8
Connecticut,6/29/2019,"5,107",6/22/2019,"35,091","1,653,688",2.12
Connecticut,7/6/2019,"3,551",6/29/2019,"35,681","1,653,688",2.16
Connecticut,7/13/2019,"3,255",7/6/2019,"36,920","1,655,693",2.23
Connecticut,7/20/2019,"2,603",7/13/2019,"35,937","1,655,693",2.17
Connecticut,7/27/2019,"2,189",7/20/2019,"35,703","1,655,693",2.16
Connecticut,8/3/2019,"2,662",7/27/2019,"35,284","1,655,693",2.13
Connecticut,8/10/2019,"3,063",8/3/2019,"35,413","1,655,693",2.14
Connecticut,8/17/2019,"2,712",8/10/2019,"36,063","1,655,693",2.18
Connecticut,8/24/2019,"2,523",8/17/2019,"36,200","1,655,693",2.19
Connecticut,8/31/2019,"2,206",8/24/2019,"35,463","1,655,693",2.14
Connecticut,9/7/2019,"2,147",8/31/2019,"30,219","1,655,693",1.83
Connecticut,9/14/2019,"2,497",9/7/2019,"26,822","1,655,693",1.62
Connecticut,9/21/2019,"2,248",9/14/2019,"26,123","1,655,693",1.58
Connecticut,9/28/2019,"2,030",9/21/2019,"25,657","1,655,693",1.55
Connecticut,10/5/2019,"2,308",9/28/2019,"25,387","1,655,693",1.53
Connecticut,10/12/2019,"2,531",10/5/2019,"25,169","1,655,540",1.52
Connecticut,10/19/2019,"2,237",10/12/2019,"25,285","1,655,540",1.53
Connecticut,10/26/2019,"2,285",10/19/2019,"25,664","1,655,540",1.55
Connecticut,11/2/2019,"2,524",10/26/2019,"25,411","1,655,540",1.53
Connecticut,11/9/2019,"2,859",11/2/2019,"25,872","1,655,540",1.56
Connecticut,11/16/2019,"2,630",11/9/2019,"26,231","1,655,540",1.58
Connecticut,11/23/2019,"3,152",11/16/2019,"27,060","1,655,540",1.63
Connecticut,11/30/2019,"3,469",11/23/2019,"27,542","1,655,540",1.66
Connecticut,12/7/2019,"4,291",11/30/2019,"30,183","1,655,540",1.82
Connecticut,12/14/2019,"4,343",12/7/2019,"31,040","1,655,540",1.87
Connecticut,12/21/2019,"5,058",12/14/2019,"33,146","1,655,540",2
Connecticut,12/28/2019,"4,684",12/21/2019,"36,677","1,655,540",2.22
Connecticut,1/4/2020,"7,852",12/28/2019,"46,562","1,655,540",2.81
Connecticut,1/11/2020,"5,986",1/4/2020,"47,540","1,654,391",2.87
Connecticut,1/18/2020,"3,776",1/11/2020,"42,483","1,654,391",2.57
Connecticut,1/25/2020,"2,949",1/18/2020,"41,760","1,654,391",2.52
Connecticut,2/1/2020,"2,994",1/25/2020,"41,725","1,654,391",2.52
